,Synset,Hypernym
7013,familia_Hydrobatidae.n.01,aves.n.01
7014,polivinilo_formaldehído.n.01,plástico.n.01
7015,estrella_de_televisión.n.01,estrella.n.04
7016,estrella_de_televisión.n.01,protagonista.n.04
7017,gota.n.02,pedazo.n.01
7018,gota.n.02,pizca.n.01
7019,gota.n.02,trozo.n.01
7020,género_urocystis.n.01,hongos.n.01
7021,urocystis.n.01,hongos.n.01
7022,bolsa_de_compras.n.01,bolsa.n.01
7023,etilo.n.01,grupo_alquilo.n.01
7024,grupo_etílico.n.01,grupo_alquilo.n.01
7025,radical_etílico.n.01,grupo_alquilo.n.01
7026,crucifijo.n.01,cruz.n.03
7027,cruz.n.01,cruz.n.03
7028,combustión_latente.n.01,fuego.n.01
7029,N.n.05,carácter.n.02
7030,N.n.05,letra.n.02
7031,canto.n.01,canción_religiosa.n.01
7032,cosa.n.08,entidad.n.01
7033,Academia_Naval_de_los_Estados_Unidos.n.01,escuela_naval.n.01
7034,movimiento.n.04,estado.n.02
7035,uropatía.n.01,patología.n.02
7036,anogramma.n.01,helechos.n.01
7037,género_anogramma.n.01,helechos.n.01
7038,hombre_de_accion.n.03,viajero.n.01
7039,acceso.n.06,acceso.n.01
7040,acceso.n.06,arranque.n.01
7041,acceso.n.06,arrebato.n.01
7042,acceso.n.06,chorreo.n.01
7043,acceso.n.06,ebullición.n.01
7044,acceso.n.06,efusión.n.01
7045,acceso.n.06,estallido.n.01
7046,arranque.n.06,acceso.n.01
7047,arranque.n.06,arranque.n.01
7048,arranque.n.06,arrebato.n.01
7049,arranque.n.06,chorreo.n.01
7050,arranque.n.06,ebullición.n.01
7051,arranque.n.06,efusión.n.01
7052,arranque.n.06,estallido.n.01
7053,explosión.n.06,acceso.n.01
7054,explosión.n.06,arranque.n.01
7055,explosión.n.06,arrebato.n.01
7056,explosión.n.06,chorreo.n.01
7057,explosión.n.06,ebullición.n.01
7058,explosión.n.06,efusión.n.01
7059,explosión.n.06,estallido.n.01
7060,nobleza.n.01,nobleza.n.01
7061,delantera.n.01,delantera.n.01
7062,delantera.n.01,superioridad.n.01
7063,delantera.n.01,ventaja.n.01
7064,liderazgo.n.01,delantera.n.01
7065,liderazgo.n.01,superioridad.n.01
7066,liderazgo.n.01,ventaja.n.01
7067,ventaja.n.01,delantera.n.01
7068,ventaja.n.01,superioridad.n.01
7069,ventaja.n.01,ventaja.n.01
7070,era_moderna.n.01,era.n.01
7071,era_moderna.n.01,época.n.01
7072,librea.n.01,uniforme.n.01
7073,aventura.n.01,proyecto.n.01
7074,aventura.n.01,tarea.n.01
7075,barrio.n.01,distrito.n.01
7076,barrio.n.01,dominio_británico.n.01
7077,escopetero.n.01,francotirador.n.01
7078,escopetero.n.01,pistolero.n.01
7079,escopetero.n.01,tirador.n.01
7080,fusilero.n.01,francotirador.n.01
7081,fusilero.n.01,pistolero.n.01
7082,fusilero.n.01,tirador.n.01
7083,koljós.n.01,explotación_colectiva.n.01
7084,koljós.n.01,finca_colectiva.n.01
7085,screwdriver.n.02,cóctel.n.01
7086,vodka_naranja.n.02,cóctel.n.01
7087,renuncia.n.01,rechazo.n.04
7088,serie.n.05,repetición.n.01
7089,sucesión.n.05,repetición.n.01
7090,palomino.n.03,paloma.n.01
7091,delantera.n.01,activo.n.01
7092,delantera.n.01,ventaja.n.01
7093,delantera.n.01,virtud.n.01
7094,superioridad.n.01,activo.n.01
7095,superioridad.n.01,ventaja.n.01
7096,superioridad.n.01,virtud.n.01
7097,ventaja.n.01,activo.n.01
7098,ventaja.n.01,ventaja.n.01
7099,ventaja.n.01,virtud.n.01
7100,pináculo.n.03,cima.n.04
7101,pináculo.n.03,cresta.n.04
7102,pináculo.n.03,cumbre.n.04
7103,pináculo.n.03,pico.n.04
7104,eosinofilia.n.01,síntoma.n.01
7105,censura.n.02,crítica.n.01
7106,constricción.n.02,crítica.n.01
7107,roulade.n.01,plato.n.02
7108,somniloquía.n.01,proceso.n.04
7109,somniloquía.n.01,sueño.n.03
7110,lámpara_ultravioleta.n.01,luz.n.01
7111,limosna.n.01,donación.n.03
7112,enamorado.n.01,aficionado.n.03
7113,enamorado.n.01,amante.n.03
7114,enamorado.n.01,amiga.n.03
7115,enamorado.n.01,amigo.n.03
7116,eterno_enamorado.n.01,aficionado.n.03
7117,eterno_enamorado.n.01,amante.n.03
7118,eterno_enamorado.n.01,amiga.n.03
7119,eterno_enamorado.n.01,amigo.n.03
7120,romántico.n.01,aficionado.n.03
7121,romántico.n.01,amante.n.03
7122,romántico.n.01,amiga.n.03
7123,romántico.n.01,amigo.n.03
7124,talla.n.02,propiedad.n.02
7125,subespecie.n.01,taxón.n.01
7126,matiz.n.01,significación.n.01
7127,matiz.n.01,significado.n.01
7128,toro.n.01,Bos_Taurus.n.01
7129,toro.n.01,bueyes.n.01
7130,toro.n.01,ganado.n.01
7131,toro.n.01,vacas.n.01
7132,administración.n.02,administración.n.02
7133,administración.n.02,gobernanza.n.02
7134,administración.n.02,organización.n.02
7135,dirección.n.02,administración.n.02
7136,dirección.n.02,gobernanza.n.02
7137,dirección.n.02,organización.n.02
7138,patronal.n.02,administración.n.02
7139,patronal.n.02,gobernanza.n.02
7140,patronal.n.02,organización.n.02
7141,resquebrajamiento.n.01,aridez.n.01
7142,resquebrajamiento.n.01,sequedad.n.01
7143,Sociedad_Fabiana.n.01,asociación.n.01
7144,cónyugues.n.02,familia.n.02
7145,cónyugues.n.02,unidad_familiar.n.02
7146,matrimonio.n.02,familia.n.02
7147,matrimonio.n.02,unidad_familiar.n.02
7148,wavelet.n.01,ola.n.01
7149,connochaetes.n.01,antilope.n.01
7150,connochaetes.n.01,antílope.n.01
7151,circulación.n.01,acumulación.n.01
7152,circulación.n.01,colección.n.01
7153,circulación.n.01,conjunto.n.01
7154,circulación.n.01,cúmulo.n.01
7155,circulación.n.01,hatajo.n.01
7156,circulación.n.01,hato.n.01
7157,tráfico.n.01,acumulación.n.01
7158,tráfico.n.01,colección.n.01
7159,tráfico.n.01,conjunto.n.01
7160,tráfico.n.01,cúmulo.n.01
7161,tráfico.n.01,hatajo.n.01
7162,tráfico.n.01,hato.n.01
7163,tránsito.n.01,acumulación.n.01
7164,tránsito.n.01,colección.n.01
7165,tránsito.n.01,conjunto.n.01
7166,tránsito.n.01,cúmulo.n.01
7167,tránsito.n.01,hatajo.n.01
7168,tránsito.n.01,hato.n.01
7169,saludo.n.01,reconocimiento.n.03
7170,salutación.n.01,reconocimiento.n.03
7171,tío_abuelo.n.01,tío.n.01
7172,cartón.n.01,cartón.n.01
7173,cartón.n.01,cartón_ondulado.n.01
7174,greenockita.n.01,mineral.n.01
7175,reproducción.n.05,sexo.n.01
7176,meningioma.n.01,tumor.n.01
7177,confitura.n.01,dulce.n.03
7178,aseo.n.02,característica.n.01
7179,aseo.n.02,rasgo.n.01
7180,limpieza.n.02,característica.n.01
7181,limpieza.n.02,rasgo.n.01
7182,colección_de_monedas.n.01,acumulación.n.01
7183,colección_de_monedas.n.01,colección.n.01
7184,colección_de_monedas.n.01,conjunto.n.01
7185,colección_de_monedas.n.01,cúmulo.n.01
7186,colección_de_monedas.n.01,hatajo.n.01
7187,colección_de_monedas.n.01,hato.n.01
7188,parche.n.05,programa.n.07
7189,glucólisis.n.01,metabolismo.n.02
7190,fiesta.n.02,reunión_social.n.01
7191,culata_de_rifle.n.01,extremo.n.01
7192,inscripción.n.01,entrada.n.03
7193,registro.n.01,entrada.n.03
7194,plano.n.03,dibujo.n.02
7195,asilo.n.03,abrigo.n.01
7196,asilo.n.03,refugio.n.01
7197,refugio.n.03,abrigo.n.01
7198,refugio.n.03,refugio.n.01
7199,santuario.n.03,abrigo.n.01
7200,santuario.n.03,refugio.n.01
7201,cocos.n.01,monocotiledóneas.n.01
7202,género_cocos.n.01,monocotiledóneas.n.01
7203,corbatín.n.01,corbata.n.01
7204,teofilina.n.01,broncodilatador.n.01
7205,tolerancia.n.01,carácter.n.01
7206,tolerancia.n.01,disposición.n.01
7207,tolerancia.n.01,talante.n.01
7208,tolerancia.n.01,temperamento.n.01
7209,disco.n.01,música_popular.n.01
7210,arandano_rojo.n.01,arbusto.n.01
7211,arandano_rojo.n.01,mata.n.01
7212,género_Architeuthis.n.01,artrópodos.n.01
7213,negrero.n.01,empleador.n.01
7214,negrero.n.01,empresario.n.01
7215,negrero.n.01,patrona.n.01
7216,negrero.n.01,patrono.n.01
7217,negrero.n.01,patrón.n.01
7218,cantante_de_lieder.n.01,cantante.n.01
7219,caesalpinia_coriaria.n.02,árbol.n.01
7220,comunista.n.01,político.n.02
7221,película.n.01,producción.n.02
7222,película.n.01,producto.n.02
7223,producción.n.01,producción.n.02
7224,producción.n.01,producto.n.02
7225,película.n.01,espectáculo.n.03
7226,película.n.01,show.n.03
7227,película.n.01,teatro.n.03
7228,producción.n.01,espectáculo.n.03
7229,producción.n.01,show.n.03
7230,producción.n.01,teatro.n.03
7231,conospermum.n.01,dicotiledóneas.n.01
7232,género_conospermum.n.01,dicotiledóneas.n.01
7233,muerte.n.05,conclusión.n.02
7234,muerte.n.05,fin.n.02
7235,muerte.n.05,final.n.02
7236,condición.n.02,premisa.n.01
7237,condición.n.02,supuesto.n.01
7238,baño.n.01,aposento.n.01
7239,baño.n.01,cuarto.n.01
7240,baño.n.01,habitación.n.01
7241,baño.n.01,sala.n.01
7242,visitante.n.01,viajero.n.01
7243,género_mutinus.n.01,hongos.n.01
7244,mutinus.n.01,hongos.n.01
7245,presentación.n.01,ceremonia.n.03
7246,heliograma.n.01,mensaje.n.01
7247,Hyphantria.n.01,artrópodos.n.01
7248,género_Hyphantria.n.01,artrópodos.n.01
7249,arrayán.n.01,dicotiledóneas.n.01
7250,género_mirto.n.01,dicotiledóneas.n.01
7251,mirto.n.01,dicotiledóneas.n.01
7252,dirección.n.04,administración.n.01
7253,dirección.n.04,disposición.n.01
7254,dirección.n.04,gestión.n.01
7255,dirección.n.04,regulación.n.01
7256,organización.n.04,administración.n.01
7257,organización.n.04,disposición.n.01
7258,organización.n.04,gestión.n.01
7259,organización.n.04,regulación.n.01
7260,embrollo.n.02,aventura.n.01
7261,embrollo.n.02,romance.n.01
7262,enredo.n.02,aventura.n.01
7263,enredo.n.02,romance.n.01
7264,lío_amoroso.n.02,aventura.n.01
7265,lío_amoroso.n.02,romance.n.01
7266,cuadrilla_de_camineros.n.01,partida.n.03
7267,cuadrilla_de_camineros.n.01,tripulación.n.03
7268,virgulilla.n.01,signo_diacrítico.n.01
7269,institutor.n.01,maestro.n.01
7270,institutor.n.01,profesor.n.01
7271,intención.n.02,fin.n.01
7272,intención.n.02,finalidad.n.01
7273,intención.n.02,meta.n.01
7274,intención.n.02,objetivo.n.01
7275,intención.n.02,propósito.n.01
7276,humedal.n.01,suelo.n.02
7277,humedal.n.01,tierra.n.02
7278,camisa.n.01,indumento.n.01
7279,camisa.n.01,prenda.n.01
7280,camisa.n.01,prenda_de_vestir.n.01
7281,camisa.n.01,ropa.n.01
7282,camisa.n.01,vestido.n.01
7283,música.n.01,comunicación_auditiva.n.01
7284,Lepas.n.01,artrópodos.n.01
7285,género_Lepas.n.01,artrópodos.n.01
7286,villanciquero.n.01,cantante.n.01
7287,apatía.n.01,sensación.n.01
7288,apatía.n.01,sentimiento.n.01
7289,género_Klebsiella.n.01,bacterias.n.01
7290,género_Klebsiella.n.01,género_de_bacterias.n.01
7291,G.n.09,carácter.n.02
7292,G.n.09,letra.n.02
7293,llanura.n.01,suelo.n.02
7294,llanura.n.01,tierra.n.02
7295,aparcamiento.n.01,sitio.n.02
7296,H.n.04,carácter.n.02
7297,H.n.04,letra.n.02
7298,grande.n.01,lord.n.03
7299,grande.n.01,noble.n.03
7300,grande.n.01,señor.n.03
7301,grandeza_de_españa.n.01,lord.n.03
7302,grandeza_de_españa.n.01,noble.n.03
7303,grandeza_de_españa.n.01,señor.n.03
7304,cerámica.n.01,arte.n.02
7305,peso_pesado.n.03,aspirante_al_título.n.01
7306,peso_pesado.n.03,boxeador_profesional.n.01
7307,peso_pesado.n.03,gladiador.n.01
7308,capital.n.02,bienes.n.01
7309,tetralogía.n.01,serie.n.01
7310,rift.n.01,abertura.n.01
7311,rift.n.01,apertura.n.01
7312,rift.n.01,claro.n.01
7313,cervidae.n.01,rumiante.n.01
7314,ciervo.n.01,rumiante.n.01
7315,cérvido.n.01,rumiante.n.01
7316,venado.n.01,rumiante.n.01
7317,respaldo.n.05,apoyo.n.02
7318,respaldo.n.05,ayuda.n.02
7319,civilización.n.01,sociedad.n.01
7320,bono_no_rescatable.n.01,bono.n.02
7321,bono_no_rescatable.n.01,obligación.n.02
7322,solario.n.01,aposento.n.01
7323,solario.n.01,cuarto.n.01
7324,solario.n.01,habitación.n.01
7325,solario.n.01,sala.n.01
7326,solárium.n.01,aposento.n.01
7327,solárium.n.01,cuarto.n.01
7328,solárium.n.01,habitación.n.01
7329,solárium.n.01,sala.n.01
7330,salto.n.01,salto.n.06
7331,panóptico.n.02,prisión.n.01
7332,fosa.n.01,abertura.n.01
7333,fosa.n.01,apertura.n.01
7334,fosa.n.01,claro.n.01
7335,vara.n.03,vara.n.05
7336,Numida.n.01,aves.n.01
7337,género_Numida.n.01,aves.n.01
7338,Siluridae.n.01,peces.n.01
7339,familia_Siluridae.n.01,peces.n.01
7340,subida.n.01,acrecentamiento.n.05
7341,subida.n.01,aumento.n.05
7342,subida.n.01,crecimiento.n.05
7343,subida.n.01,incremento.n.05
7344,subida.n.01,multiplicación.n.05
7345,fuera_de_juego.n.01,error.n.01
7346,fuera_de_juego.n.01,fallo.n.01
7347,fuera_de_juego.n.01,falta.n.01
7348,palangana.n.01,cubo.n.01
7349,lago.n.01,agua.n.01
7350,lago.n.01,masa_de_agua.n.01
7351,casuarina.n.01,árbol.n.01
7352,moral.n.01,motivación.n.01
7353,moral.n.01,motivo.n.01
7354,moral.n.01,necesidad.n.01
7355,moralidad.n.01,motivación.n.01
7356,moralidad.n.01,motivo.n.01
7357,moralidad.n.01,necesidad.n.01
7358,extensión.n.06,sentido.n.02
7359,extensión.n.06,significado.n.02
7360,referencia.n.06,sentido.n.02
7361,referencia.n.06,significado.n.02
7362,bola.n.01,bola.n.01
7363,bola.n.01,falsedad.n.01
7364,bola.n.01,infundio.n.01
7365,bola.n.01,mentira.n.01
7366,bola.n.01,trola.n.01
7367,historia.n.01,bola.n.01
7368,historia.n.01,falsedad.n.01
7369,historia.n.01,infundio.n.01
7370,historia.n.01,mentira.n.01
7371,historia.n.01,trola.n.01
7372,mentira.n.01,bola.n.01
7373,mentira.n.01,falsedad.n.01
7374,mentira.n.01,infundio.n.01
7375,mentira.n.01,mentira.n.01
7376,mentira.n.01,trola.n.01
7377,película.n.01,bola.n.01
7378,película.n.01,falsedad.n.01
7379,película.n.01,infundio.n.01
7380,película.n.01,mentira.n.01
7381,película.n.01,trola.n.01
7382,estructura.n.02,composición.n.04
7383,estructura.n.02,constitución.n.04
7384,estructuración.n.02,composición.n.04
7385,estructuración.n.02,constitución.n.04
7386,armazón_de_cama.n.01,mobiliario.n.01
7387,armazón_de_cama.n.01,mueble.n.01
7388,marco_de_cama.n.01,mobiliario.n.01
7389,marco_de_cama.n.01,mueble.n.01
7390,excrecencia.n.02,bulto.n.06
7391,excrecencia.n.02,proceso.n.05
7392,instigador.n.01,cómplice.n.03
7393,promotor.n.01,cómplice.n.03
7394,acebo_de_Georgia.n.01,ilex.n.01
7395,placa.n.07,monumento.n.03
7396,placa_conmemorativa.n.07,monumento.n.03
7397,ausencia_de_metas.n.01,fin.n.01
7398,ausencia_de_metas.n.01,finalidad.n.01
7399,ausencia_de_metas.n.01,meta.n.01
7400,ausencia_de_metas.n.01,objetivo.n.01
7401,ausencia_de_metas.n.01,propósito.n.01
7402,objetivo_inexistente.n.01,fin.n.01
7403,objetivo_inexistente.n.01,finalidad.n.01
7404,objetivo_inexistente.n.01,meta.n.01
7405,objetivo_inexistente.n.01,objetivo.n.01
7406,objetivo_inexistente.n.01,propósito.n.01
7407,desarrollo.n.07,mejora.n.03
7408,Notomys.n.01,mamíferos.n.01
7409,género_Notomys.n.01,mamíferos.n.01
7410,analectas_de_Confucio.n.01,fragmento.n.01
7411,analectas_de_Confucio.n.01,pasaje.n.01
7412,extractos.n.01,fragmento.n.01
7413,extractos.n.01,pasaje.n.01
7414,selección.n.01,fragmento.n.01
7415,selección.n.01,pasaje.n.01
7416,Chilomeniscus.n.01,reptiles.n.01
7417,género_Chilomeniscus.n.01,reptiles.n.01
7418,género_Scarabaeus.n.01,artrópodos.n.01
7419,almacén.n.01,almacén.n.01
7420,almacén.n.01,depósito.n.01
7421,parte.n.01,lugar.n.01
7422,región.n.01,lugar.n.01
7423,canal.n.03,canal.n.01
7424,ducto.n.03,canal.n.01
7425,fraude.n.03,desvalijamiento.n.01
7426,fraude.n.03,hurto.n.01
7427,fraude.n.03,latrocinio.n.01
7428,fraude.n.03,robo.n.01
7429,fraude.n.03,substracción.n.01
7430,fraude.n.03,sustracción.n.01
7431,Serinus.n.01,aves.n.01
7432,género_Serinus.n.01,aves.n.01
7433,ascenso.n.06,logro.n.01
7434,cabeza.n.04,autoridad.n.01
7435,cabeza.n.04,dirigente.n.01
7436,cabeza.n.04,líder.n.01
7437,responsable.n.04,autoridad.n.01
7438,responsable.n.04,dirigente.n.01
7439,responsable.n.04,líder.n.01
7440,deslizamiento.n.14,maniobra_aérea.n.01
7441,deslizamiento.n.14,maniobra_de_vuelo.n.01
7442,deslizamiento_lateral.n.14,maniobra_aérea.n.01
7443,deslizamiento_lateral.n.14,maniobra_de_vuelo.n.01
7444,mozzarella.n.01,queso.n.01
7445,hipótesis.n.02,concepción.n.01
7446,hipótesis.n.02,concepto.n.01
7447,posibilidad.n.02,concepción.n.01
7448,posibilidad.n.02,concepto.n.01
7449,teoría.n.02,concepción.n.01
7450,teoría.n.02,concepto.n.01
7451,subsidencia.n.01,colapso.n.02
7452,ala.n.01,atleta.n.01
7453,ala.n.01,deportista.n.01
7454,extremo.n.01,atleta.n.01
7455,extremo.n.01,deportista.n.01
7456,lo_más_sagrado.n.01,consagración.n.01
7457,cicatriz.n.01,síntoma.n.01
7458,minero_de_dragado.n.01,minero.n.01
7459,cuarto.n.01,antigüedad.n.02
7460,cuarto.n.01,categoría.n.02
7461,cuarto.n.01,estatus.n.02
7462,cuarto.n.01,jerarquía.n.02
7463,cuarto.n.01,nivel.n.02
7464,cuarto.n.01,rango.n.02
7465,cuarto.n.01,standing.n.02
7466,farfalle.n.01,pasta.n.02
7467,condenación.n.02,estado.n.02
7468,charla.n.03,clase.n.03
7469,charla.n.03,conferencia.n.03
7470,charla.n.03,presentación_oral.n.03
7471,estadio.n.01,construcción.n.01
7472,estadio.n.01,estructura.n.01
7473,permiso.n.01,aprobación.n.04
7474,miembro.n.01,asociado.n.01
7475,escuadrilla.n.01,formación.n.01
7476,señal_de_alerta.n.01,advertencia.n.01
7477,señal_de_alerta.n.01,aviso.n.01
7478,comedero.n.01,contenedor.n.01
7479,sensación.n.01,estado.n.02
7480,sentimiento.n.01,estado.n.02
7481,regularidad.n.02,calidad.n.01
7482,regularidad.n.02,cualidad.n.01
7483,piedad.n.01,rectitud.n.01
7484,Lemmus.n.01,mamíferos.n.01
7485,género_Lemmus.n.01,mamíferos.n.01
7486,abuso.n.01,empleo.n.01
7487,abuso.n.01,uso.n.01
7488,abuso.n.01,utilización.n.01
7489,aclamación.n.01,aprobación.n.04
7490,aplauso.n.01,aprobación.n.04
7491,reconocimiento.n.01,aprobación.n.04
7492,grieta.n.09,alejamiento.n.02
7493,grieta.n.09,desapego.n.02
7494,grieta.n.09,desprendimiento.n.02
7495,grieta.n.09,desunión.n.02
7496,grieta.n.09,separación.n.02
7497,trizadura.n.09,alejamiento.n.02
7498,trizadura.n.09,desapego.n.02
7499,trizadura.n.09,desprendimiento.n.02
7500,trizadura.n.09,desunión.n.02
7501,trizadura.n.09,separación.n.02
7502,misticismo.n.01,credo.n.01
7503,misticismo.n.01,fe.n.01
7504,misticismo.n.01,religión.n.01
7505,nasalización.n.01,articulación.n.01
7506,pronombre_anafórico.n.01,pronombre.n.01
7507,arrasamiento.n.01,destrucción.n.01
7508,arruinamiento.n.01,destrucción.n.01
7509,desgracia.n.01,destrucción.n.01
7510,destrozo.n.01,destrucción.n.01
7511,ruina.n.01,destrucción.n.01
7512,crepado.n.03,peinado.n.01
7513,protestante.n.01,cristiano.n.01
7514,Cabernet_Sauvignon.n.01,vino_tinto.n.01
7515,desigualdad.n.01,irregularidad.n.02
7516,variabilidad.n.01,irregularidad.n.02
7517,Bacillariophyceae.n.01,clase.n.07
7518,Diatomophyceae.n.01,clase.n.07
7519,clase_Bacillariophyceae.n.01,clase.n.07
7520,clase_Diatomophyceae.n.01,clase.n.07
7521,conejo.n.01,lepórido.n.01
7522,conejo.n.01,mamífero_lepórido.n.01
7523,Neotoma.n.01,mamíferos.n.01
7524,género_Neotoma.n.01,mamíferos.n.01
7525,Rashtriya_Swayamsevak_Sangh.n.01,sociedad_secreta.n.01
7526,juicio.n.02,característica.n.01
7527,juicio.n.02,rasgo.n.01
7528,sabiduría.n.02,característica.n.01
7529,sabiduría.n.02,rasgo.n.01
7530,deficiencia_mental.n.01,retraso.n.04
7531,imbecilidad.n.01,retraso.n.04
7532,comunista.n.02,comunista.n.02
7533,comunista.n.02,rojo.n.02
7534,rojo.n.02,comunista.n.02
7535,rojo.n.02,rojo.n.02
7536,té.n.01,té.n.01
7537,izquierda.n.01,lugar.n.01
7538,izquierda.n.01,puesto.n.01
7539,izquierda.n.01,sitio.n.01
7540,karate.n.01,arte_marcial.n.01
7541,diplomático.n.01,funcionario.n.01
7542,género_ophioglossum.n.01,helechos.n.01
7543,ophioglossum.n.01,helechos.n.01
7544,piper_methysticum.n.01,alcohol.n.01
7545,tren_de_correo.n.01,ferrocarril.n.01
7546,tren_de_correo.n.01,tren.n.01
7547,Chrysomelidae.n.01,artrópodos.n.01
7548,familia_Chrysomelidae.n.01,artrópodos.n.01
7549,alfarería.n.02,oficio.n.02
7550,alfarería.n.02,profesión.n.02
7551,cerámica.n.02,oficio.n.02
7552,cerámica.n.02,profesión.n.02
7553,envidia.n.01,amargura.n.01
7554,envidia.n.01,rencor.n.01
7555,envidia.n.01,resentimiento.n.01
7556,hipérbaton.n.01,figura_retórica.n.01
7557,Peromyscus.n.01,mamíferos.n.01
7558,género_Peromyscus.n.01,mamíferos.n.01
7559,deformación.n.02,alteración.n.01
7560,deformación.n.02,cambio.n.01
7561,deformación.n.02,modificación.n.01
7562,deformación.n.02,variación.n.01
7563,carrera.n.01,punto.n.10
7564,carrera.n.01,tanto.n.10
7565,cuenta.n.01,punto.n.10
7566,cuenta.n.01,tanto.n.10
7567,Mylanta.n.01,antiácido.n.01
7568,Mylanta.n.01,antiácido_gástrico.n.01
7569,cazadora.n.01,chaqueta.n.01
7570,hoya.n.01,enredadera.n.01
7571,hoya.n.01,trepadora.n.01
7572,cupón_alimenticio.n.02,bono.n.01
7573,vale_alimenticio.n.02,bono.n.01
7574,judío_conservador.n.01,judía.n.01
7575,judío_conservador.n.01,judío.n.01
7576,latino.n.01,americano.n.03
7577,latinoamericano.n.01,americano.n.03
7578,sudaca.n.01,americano.n.03
7579,industria_del_plástico.n.01,industria.n.01
7580,transmisor_de_satelite.n.01,emisor.n.03
7581,anillo.n.02,parte.n.01
7582,Agrobacterium_tumefaciens.n.01,especie_de_bacterias.n.01
7583,discusión.n.01,desacuerdo.n.03
7584,conjetura.n.01,criterio.n.02
7585,conjetura.n.01,opinión.n.02
7586,conjetura.n.01,parecer.n.02
7587,especulación.n.01,criterio.n.02
7588,especulación.n.01,opinión.n.02
7589,especulación.n.01,parecer.n.02
7590,suposición.n.01,criterio.n.02
7591,suposición.n.01,opinión.n.02
7592,suposición.n.01,parecer.n.02
7593,convivencia.n.01,habitación.n.01
7594,salamandra.n.01,amphibia.n.03
7595,salamándridos.n.01,amphibia.n.03
7596,balneario.n.02,hotel.n.01
7597,complejo_hotelero.n.02,hotel.n.01
7598,expansionismo.n.01,doctrina.n.01
7599,expansionismo.n.01,filosofía.n.01
7600,interruptor.n.15,palanca.n.01
7601,tecla.n.15,palanca.n.01
7602,particularidad.n.01,calidad.n.01
7603,particularidad.n.01,cualidad.n.01
7604,balsero.n.01,viajero.n.01
7605,medicina_preventiva.n.01,medicina.n.03
7606,predestinación.n.01,destino.n.01
7607,calma.n.02,marcha.n.03
7608,calma.n.02,paso.n.03
7609,calma.n.02,ritmo.n.03
